,X,v,theta,theta_dot,energy
0,0.0,2.0,-1.3962634015954636,0.0,1.2
1,0.04,1.4557117505760928,-1.3962634015954636,-0.1477614854286114,0.7920720082383463
2,0.06911423501152186,0.9619206553431767,-1.3992186313040358,-0.3086760790611702,0.5757406667031528
3,0.08835264811838539,0.41754694293236516,-1.405392152885259,-0.4589419902712131,0.24852398354113023
4,0.0967035869770327,-0.12693258241297023,-1.4145709926906833,-0.614455796194693,0.07866513920133848
5,0.09416493532877329,-0.6715712131959434,-1.4268601086145771,-0.777764353697212,0.3828999023429833
6,0.08073351106485442,-1.1855850952662594,-1.4424153956885213,-0.9581290971809922,0.714448041714902
7,0.05702180915952923,-1.7307797853226754,-1.4615779776321411,-1.1450088766180178,0.9848901348703529
8,0.022406213453075724,-2.246733440784353,-1.4844781551645014,-1.3528976474580294,1.3507233297491263
9,-0.022528455362611333,-2.792974734100759,-1.511536108113662,-1.5751650261814447,1.3227642272453026
10,-0.07838795004462651,-3.224609163391269,-1.543039408637291,-1.8303032732772087,1.6823034108877841
