,X,v,theta,theta_dot,energy
325,-2.093189710868123,2.2756734173082434,-0.007809108285949766,-2.690372808479358,1.0631852915594129
326,-2.0476762425219586,1.794066602776496,-0.061616564455536926,-1.9702804681436166,0.9538058869220175
327,-2.0117949104664286,1.2490326195464232,-0.10102217381840925,-1.1723847691612828,0.7176491765085959
328,-1.9868142580755002,0.6654048370795074,-0.12446986920163491,-0.33105647557447704,0.3853490428881108
329,-1.97350616133391,0.08984869411190821,-0.13109099871312446,0.48909893473453137,0.057137968657822634
330,-1.971709187451672,-0.4058498806515871,-0.12130902001843383,1.1878365994961135,0.17259570678562114
331,-1.9798261850647036,-0.8819065182201646,-0.09755228802851156,1.8610963594034895,0.37497890713582416
332,-1.997464315429107,-1.3392071689247325,-0.060330360840441764,2.5151511092320344,0.214892677917681
333,-2.0242484588076017,-1.509819677774407,-0.010027338655801077,2.7528779050292393,0.20874192406747338
334,-2.05444485236309,-1.3626815925317453,0.04503021944478371,2.5292338846874336,0.40396470980898247
335,-2.081698484213725,-1.0473007931554508,0.09561489713853238,2.0698766435489895,0.4154411894963471
336,-2.102644500076834,-0.6236322627083581,0.1370124300095122,1.4653445518608037,0.33456793964981724
337,-2.115117145331001,-0.04090444614446931,0.16631932104672825,0.6396001447756814,0.00735867538836262
338,-2.1159352342538904,0.5410189384492697,0.17911132394224188,-0.17256705681168738,0.2510565047225809
339,-2.105114855484905,0.9967317253064729,0.17565998280600814,-0.792823148972465,0.5767202589209267
340,-2.0851802209787755,1.5784371158098742,0.15980351982655883,-1.600574948744148,0.854140855551316
341,-2.053611478662578,2.1287269843064593,0.12779202085167585,-2.36871000492165,1.2129907692236839
342,-2.011036938976449,2.7122840986781975,0.08041782075324286,-3.199439254777511,0.8814741857228181
343,-1.956791257002885,2.377091210369185,0.01642903565769263,-2.6746574577601,0.35716344087475693
344,-1.9092494327955012,2.2224858889916876,-0.03706411349750937,-2.437950853304113,1.1556327150747452
345,-1.8647997150156674,1.688999024930334,-0.08582313056359163,-1.6491645064967575,0.69488253599217
346,-1.8310197345170607,1.2703004168865928,-0.11880642069352679,-1.0486291899275086,0.6456107412146975
347,-1.8056137261793288,0.7573871187236987,-0.13977900449207697,-0.31952964922919636,0.35328895111017894
348,-1.7904659838048549,0.29612152541541664,-0.1461695974766609,0.3246591868573132,0.16693007204807464
349,-1.7845435532965466,-0.2251368475340571,-0.13967641373951462,1.0553878797213767,0.058276369314180856
350,-1.7890462902472277,-0.5430527807663443,-0.11856865614508708,1.4866860816876364,0.17401552029940154
351,-1.7999073458625545,-0.8980408118767129,-0.08883493451133434,1.9806519907553455,0.1997004402100314
352,-1.8178681621000887,-1.1380316309041807,-0.04922189469622743,2.3131355786585757,0.03309966953166754
353,-1.8406287947181723,-1.168840982799085,-0.002959183123055917,2.344828239971921,0.2757152733003613
354,-1.864005614374154,-0.9155970046464401,0.04393738167638251,1.9640939373717485,0.4414128050479676
