,X,v,theta,theta_dot,energy
425,-0.9142427836964306,-0.4813649437724279,0.08796112517158322,-0.41817764780979705,0.29024488022431616
426,-0.9238700825718792,-1.048269594650543,0.07959757221538728,0.454719011030141,0.5986031307320185
427,-0.94483547446489,-0.4813758189211035,0.0886919524359901,-0.3695523088467886,0.2558175960403239
428,-0.9544629908433121,-0.9833883887757572,0.08130090625905433,0.40654802636264675,0.49285037143708343
429,-0.9741307586188273,-0.4864946238075381,0.08943186678630727,-0.3124545441528994,0.2634749776565499
430,-0.983860651094978,-1.0008976373200287,0.08318277590324928,0.48232429708420965,0.5031986984080505
431,-1.0038786038413785,-0.5008927568592568,0.09282926184493348,-0.24066218599456868,0.2608003419258292
432,-1.0138964589785637,-0.9990564421071235,0.0880160181250421,0.5306186673588844,0.5725308643034087
433,-1.0338775878207063,-0.4277471206707725,0.09862839147221979,-0.297184772601337,0.22344606049455704
434,-1.0424325302341217,-0.9228979555283237,0.09268469602019305,0.4708817088455485,0.504246784060357
435,-1.0608904893446882,-0.3788990055914313,0.10210233019710402,-0.3144040229766377,0.1712184511495017
436,-1.0684684694565167,-0.8049338155926555,0.09581424973757126,0.35128601802907544,0.32474397165737773
437,-1.0845671457683699,-0.4050281803370582,0.10283997009815277,-0.21769477098686663,0.24892397844586603
438,-1.0926677093751112,-0.9914016139468351,0.09848607467841543,0.6874000219344589,0.5761977999969884
439,-1.112495741654048,-0.40780660267310853,0.1122340751171046,-0.15484236694066889,0.20778913317689837
440,-1.1206518737075102,-0.897668476950306,0.10913722777829123,0.6082549838056176,0.490849968943946
441,-1.1386052432465164,-0.3493524831434369,0.12130232745440359,-0.17730296342805252,0.19545545836131475
442,-1.1455922929093851,-0.8841098243939939,0.11775626818584253,0.6545143541757756,0.47540147584565384
443,-1.163274489397265,-0.3435554112357263,0.13084655526935804,-0.11616165710542203,0.16008690178173807
444,-1.1701455976219797,-0.7926313478962376,0.1285233221272496,0.5900532701354364,0.4596317132205992
445,-1.1859982245799043,-0.20974557591871568,0.14032438752995832,-0.23938221868602794,0.11541002223227972
446,-1.1901931360982787,-0.7215730701200253,0.13553674315623776,0.5619327571741799,0.4162945393470429
447,-1.2046245975006793,-0.14093000198497685,0.14677539829972136,-0.2613182709853543,0.07579857846252018
448,-1.2074431975403788,-0.6265648674642823,0.14154903288001427,0.5022987699372993,0.3623868077231349
449,-1.2199744948896645,-0.04401566289522274,0.15159500827876027,-0.32130903423819046,0.03129856709215277
450,-1.220854808147569,-0.5675929001554664,0.14516882759399646,0.4994482477246225,0.32708776553767843
451,-1.2322066661506783,0.014863495981190633,0.1551577925484889,-0.3225166046940635,0.00022353038948788877
452,-1.2319093962310546,-0.5716514374511191,0.14870746045460764,0.5921208124854235,0.3207183088956507
453,-1.2433424249800769,-0.0005597062846871559,0.1605498767043161,-0.21150338865213358,0.003964837150814064
454,-1.2433536191057706,-0.3868645143423472,0.15631980893127345,0.40750087514364675,0.19295901928543854
455,-1.2510909093926175,0.12080672890223537,0.1644698264341464,-0.2989497925832615,0.06130238722323982
456,-1.2486747748145728,-0.43729125782899,0.15849083058248117,0.5750365637729998,0.24690307283553237
457,-1.2574205999711525,0.14482938489333802,0.16999156185794118,-0.24079900060721737,0.07826843991859343
458,-1.2545240122732857,-0.4260447955212701,0.16517558184579684,0.6529067314491973,0.2380823011139716
459,-1.2630449081837112,0.15591219099395398,0.17823371647478078,-0.15980655580719816,0.05554885395111639
