Seed Value:- 61
1 , -956.4373866333627 , 0.8048960345675382 , 22
2 , -5089.531251287606 , 133.76271059299648 , 31
3 , -4405.015460791797 , 39.99104112734537 , 18
4 , -4398.156084088152 , 42.68291849307105 , 23
5 , -751.6040715384243 , 40.89560006034351 , 55
6 , -30.889293276450353 , 134.58273321805635 , 37
7 , -360.3719990255568 , 41.40535799470996 , 31
8 , -481.02437551846265 , 7.091569966208238 , 24
9 , -484.3210509103331 , 30.241303757304347 , 41
10 , -511.4899517975139 , 4.255504753930863 , 21
11 , -315.87575237805277 , 45.14366484506658 , 33
12 , -480.6773480333363 , 116.9604663092336 , 47
13 , -217.40038943364272 , 32.02480927127806 , 82
14 , -99.55114297666755 , 28.357005688948824 , 125
15 , -918.4878107935953 , 0.4507048796448178 , 27
16 , -1003.8195066761459 , 2.7585815113382792 , 51
17 , -315.59849563363764 , 50.712433166969106 , 31
18 , -827.1583203207111 , 6.460598563467847 , 31
19 , -67.96711997729993 , 43.99552065126968 , 61
20 , -43.602876583272796 , 27.95591577985163 , 86
21 , -61.76392530629887 , 92.73778585253777 , 45
22 , -855.949221539681 , 23.78683162149769 , 41
23 , -782.5204975040983 , 17.462425212479985 , 36
24 , -404.02110510325883 , 8.068340469084564 , 19
25 , -16.137631427349316 , 26.470412026266768 , 84
26 , -747.4402731099996 , 18.66708904261596 , 93
27 , -7.849586545435281 , 37.06208087344946 , 58
28 , -15.799498761486692 , 32.44555236692203 , 62
29 , -28.872828213558975 , 26.55772045227701 , 72
30 , -23.540298458739866 , 23.87881117720958 , 126
31 , -495.1326179102913 , 11.429424144833394 , 34
32 , -627.693043743174 , 13.05638079729049 , 44
33 , -568.028406440724 , 11.07377073197867 , 37
34 , -539.2891323326182 , 11.81550234736991 , 31
35 , -428.57845487462237 , 6.671643235158238 , 21
36 , -472.6175487472186 , 6.40488087759624 , 24
37 , -17.94315535828411 , 32.194182502562306 , 70
38 , -10.407336010395689 , 27.537681220313132 , 82
39 , -624.1061583945873 , 16.49462190937319 , 43
40 , -718.1937748687785 , 16.72503255037778 , 93
41 , -14.905559332630002 , 30.290788006411272 , 74
42 , -610.5531057065407 , 24.60656013395111 , 53
43 , -525.6605499536305 , 18.846130102780812 , 39
44 , -287.2841408300477 , 37.18992718224339 , 55
45 , -14.793382841510649 , 95.44960814479634 , 41
46 , -450.77998686023915 , 40.27217352461119 , 46
47 , -20.041766485816606 , 71.47884267223354 , 45
48 , -33.869383609230944 , 40.96347495390728 , 65
49 , -83.8924369273727 , 29.59493066772748 , 107
50 , -779.5889549998244 , 32.55742807231791 , 68
51 , -12.576980253352257 , 35.301988784598414 , 65
52 , -442.0941922751113 , 49.48540172830804 , 57
53 , -543.3494241986912 , 59.339934544933996 , 212
54 , -730.0551342143399 , 43.83243604760367 , 185
55 , -17.82645227729992 , 49.23498751083356 , 54
56 , -363.33439470839664 , 49.57602117744079 , 58
57 , -12.954912102839316 , 71.86609412519816 , 43
58 , -445.0449791595264 , 44.737170607863455 , 101
59 , -65.97177340003286 , 36.612204862450675 , 104
60 , -275.09536896238245 , 38.69238160323009 , 155
61 , -377.480248498091 , 53.47542485055001 , 225
62 , -388.46923635457705 , 68.0401587614207 , 45
63 , -42.08899732003312 , 80.75893890466708 , 41
64 , -248.5007317772671 , 37.572986225831535 , 153
65 , -158.51363468021407 , 37.924150899539754 , 61
66 , -213.61113591087744 , 32.325797390515554 , 73
67 , -29.46839701466344 , 52.86846405878285 , 54
68 , -217.7728123899108 , 31.659603568238673 , 107
69 , -138.64043296738708 , 36.14280621168635 , 69
70 , -324.2243428790416 , 70.57442673765763 , 44
71 , -160.06168216246866 , 33.64442961927959 , 69
72 , -27.743038967740972 , 62.296757952556675 , 43
73 , -89.47521683971149 , 72.69552436396711 , 40
74 , -176.52554247992467 , 30.79836371013879 , 85
75 , -148.52547098348734 , 30.89273295630631 , 75
76 , -176.73555645178135 , 36.313233544411936 , 92
77 , -48.418047121025644 , 44.6416658945352 , 54
78 , -257.81563422634974 , 32.07839451848845 , 125
79 , -290.34700597637834 , 40.204321000811966 , 182
80 , -125.25994581415097 , 41.59406072932912 , 55
81 , -138.1875681643275 , 102.54999039338556 , 40
82 , -92.69507127119341 , 28.772033397701932 , 193
83 , -190.8839483810509 , 38.5549683723012 , 77
84 , -194.36488367457443 , 31.58036674795593 , 118
85 , -135.4925080002566 , 35.071742341421825 , 63
86 , -7.700375669590401 , 32.04773238354141 , 71
87 , -330.26936441860505 , 67.55346790351963 , 38
88 , -112.11256490977647 , 28.952297762376276 , 114
89 , -190.8160712609771 , 32.28092407137943 , 74
90 , -18.995611671746587 , 47.79450313021951 , 63
91 , -220.41602543475668 , 30.523617842515172 , 130
92 , -130.98336216524703 , 36.021332558451405 , 59
93 , -357.2989488161175 , 55.31387985702477 , 40
94 , -57.92344716744565 , 61.63611206970687 , 45
95 , -125.1767671709822 , 35.439068507028594 , 57
96 , -45.312898806133575 , 75.97146820664511 , 41
97 , -46.122892556511985 , 66.16336542379791 , 43
98 , -97.9451406217298 , 41.003281274924575 , 52
99 , -67.75255473142688 , 95.32803099794184 , 41
100 , -174.45000720104514 , 31.079905830489363 , 74
101 , -141.64475175203899 , 40.29115384945289 , 57
102 , -110.49426065900401 , 29.126051117443343 , 79
103 , -22.48012717715809 , 34.781069983409076 , 73
104 , -12.713713919778442 , 49.02694895541918 , 58
105 , -232.96489573524119 , 43.0178918698642 , 306
106 , -150.68641602290234 , 42.72478742505087 , 57
107 , -58.79607873605397 , 55.215957464592286 , 47
108 , -98.84776568802195 , 31.502622702213394 , 149
109 , -594.7155183809782 , 14.654387117996828 , 34
110 , -102.75983876650405 , 30.70892367185826 , 163
111 , -687.6288553219679 , 10.779977349685563 , 39
112 , -740.2549109964906 , 7.912337679466061 , 35
113 , -46.33563581674066 , 32.86111745046087 , 99
114 , -113.1291492036556 , 30.207011240205187 , 81
115 , -48.49501640322916 , 35.53613346946422 , 62
116 , -52.89590878200064 , 37.46722127267726 , 65
117 , -125.13315279001634 , 28.16094387141476 , 200
118 , -168.51583307808988 , 38.3543781371037 , 86
119 , -54.62719482798008 , 29.997073613943797 , 130
120 , -19.302341254739098 , 84.3942431267329 , 42
121 , -99.80478897521729 , 28.74779798393298 , 106
122 , -11.096416021879902 , 48.97816267309172 , 52
123 , -49.076584133393766 , 28.89492146520436 , 71
124 , -93.93425559688848 , 27.71158011088212 , 206
125 , -112.37523754902712 , 48.96578674886692 , 59
126 , -51.39298101450957 , 59.07317372103635 , 47
127 , -63.91016698607268 , 30.294058490650773 , 89
128 , -19.388356581858556 , 105.83606327714993 , 42
129 , -41.285600871315815 , 41.149150181701266 , 58
130 , -62.41032670073821 , 27.585151339703163 , 177
131 , -59.614611787153336 , 38.62524053167402 , 63
132 , -67.58385250380306 , 31.280801578887793 , 75
133 , -39.62795365462774 , 47.09745086226272 , 47
134 , -75.64413862301197 , 83.52568678834095 , 41
135 , -68.74864119182818 , 29.132984726260734 , 97
136 , -131.9180327797456 , 33.17985262467578 , 285
137 , -116.26388191188994 , 28.894306716705447 , 161
138 , -9.517300222013649 , 72.57003936514118 , 43
139 , -7.541464342965309 , 77.64240025838988 , 41
140 , -108.29006066462574 , 39.44300441996858 , 55
141 , -156.34401777697792 , 40.36584314435941 , 62
142 , -50.709501384641186 , 29.384735757730194 , 71
143 , -138.68219642651528 , 36.43603787444816 , 98
144 , -66.37064113376634 , 33.19533795918838 , 64
145 , -53.75084505566653 , 30.610474090792746 , 120
