,X,v,theta,theta_dot,energy
14,1.2333853847648348,4.2712158201349375,-0.14904658990131464,-1.731989577615828,1.0196216023115123
15,1.3188097011675335,4.036058187414051,-0.1836863814536312,-1.4268215166861462,0.6129359373774985
16,1.3995308649158145,3.8880995076018285,-0.21222281178735414,-1.2623177723648098,1.2367069913972628
17,1.477292855067851,3.5768891448887157,-0.23746916723465034,-0.8679013818382559,0.1735318294723997
18,1.5488306379656254,3.5323325394433156,-0.2548271948714155,-0.8721037092251788,0.6171525572151242
19,1.6194772887544917,3.36410509549776,-0.272269269055919,-0.7020224164262626,0.5401210009201384
20,1.686759390664447,3.2104240762713947,-0.2863097173844443,-0.5590544134117651,0.40351928346863103
21,1.7509678721898747,3.091356817504702,-0.2974908056526796,-0.4707536483586082,0.4993581732780464
22,1.8127950085399687,2.93763685744918,-0.30690587861985175,-0.3364798457388541,0.8290459127172375
23,1.8715477456889522,2.666838443973935,-0.31363547553462884,-0.03808316337198947,0.027287882956682795
24,1.924884514568431,2.6610978641812126,-0.31439713880206865,-0.12059687370654204,0.28624810786425847
25,1.9781064718520553,2.5608625020651448,-0.3168090762761995,-0.06853119400322807,0.8212274884895355
26,2.029323721893358,2.2540610410590416,-0.318179700156264,0.27717714072127453,0.2636407302734446
27,2.0744049427145392,2.37096843666241,-0.3126361573418385,0.018643627708177346,0.581673322856736
28,2.1218243114477873,2.137514953323827,-0.31226328478767496,0.26142423026959144,0.13907901468475686
29,2.164574610514264,2.2043700427836095,-0.30703480018228313,0.07567049732046927,0.4299571307032223
30,2.208662011369936,2.0197265488278715,-0.30552139023587377,0.25082653425043583,0.20234249391401554
31,2.2490565423464934,1.9272186547075554,-0.30050485955086503,0.29472995417981795,0.18626771931771077
32,2.2876009154406445,1.8381482935960767,-0.2946102604672687,0.3353235245387201,0.20665797638651837
33,2.324363881312566,1.7339235022217248,-0.2879037899764943,0.3995571079060212,0.17898318660231188
34,2.3590423513570005,1.8368806456615618,-0.2799126478183739,0.16799856580473135,0.3742261574819463
35,2.3957799642702318,1.6437905323311717,-0.27655267650227927,0.36513713288104543,0.097239047928626
36,2.428655774916855,1.590655070930856,-0.26924993384465834,0.36153775847419484,0.19753011709450974
37,2.4604688763354723,1.4749408189388038,-0.26201917867517444,0.4506489896118483,0.02732173057047154
38,2.4899676927142482,1.496205843833628,-0.25300619888293746,0.34368493565086883,0.37717798906445554
39,2.519891809590921,1.2572703626232218,-0.24613250016992008,0.6170853590926405,0.3852347754601823
40,2.5450372168433852,1.5518809258379425,-0.23379079298806726,0.11685344473436043,0.5350093476184944
41,2.576074835360144,1.221184551801242,-0.23145372409338005,0.5312931533347018,0.15710609213341498
