,X,v,theta,theta_dot,energy
0,0.0,0.0,1.0471975511965976,0.0,0.0
1,0.0,0.4919218939760945,1.0471975511965976,-0.11432995176944598,0.2935910056458254
2,0.00983843787952189,1.0409586878654287,1.0449109521612088,-0.2714960784738218,0.603012359775247
3,0.030657611636830465,1.5741664586973096,1.0394810305917324,-0.4187100157461273,0.9386728971331844
4,0.06214094081077666,2.1235366021965065,1.0311068302768098,-0.5827626468083317,1.2658754891049397
5,0.1046116728547068,2.673262266016942,1.0194515773406432,-0.7542803700387508,1.593049677265799
6,0.15807691817504563,3.2234886532320486,1.0043659699398682,-0.9361852985226566,1.9201910577230792
7,0.2225466912396866,3.7743804611394447,0.985642263969415,-1.1315337550794002,1.7207146089825138
8,0.2980343004624755,4.195604397648157,0.963011588867827,-1.2354279640754002,2.497782222348034
9,0.3819463884154386,4.748220182394132,0.938303029586319,-1.4674360689777344,2.7556290063863313
10,0.4769107920633212,5.288395599578994,0.9089543082067643,-1.7093017663677097,3.143764758851684
11,0.5826787040549011,5.843768621586145,0.8747682728794101,-1.989350702770989,3.058980624774838
12,0.6995540764866239,6.33446327430235,0.8349812588239903,-2.235668085156758,3.6872697034247204
13,0.8262433419726709,6.8831154706999795,0.7902678971208552,-2.570106706869349,4.0792893842032605
14,0.9639056513866705,7.445128209714648,0.7388657629834683,-2.954402017548241,3.606352813571141
15,1.1128082155809635,7.907512325516004,0.6797777226325035,-3.2691220693642276,2.7915095473425287
16,1.2709584620912837,8.246893356930983,0.6143952812452189,-3.4802190271759437,0.2217247246509361
17,1.4358963292299034,8.27297342632117,0.5447909007017,-3.3427043699129206,0.07597392465137758
18,1.6013557977563269,8.263350349939877,0.47793681330344157,-3.177997026444901,0.9071317034659738
19,1.7666228047551245,8.36920261884073,0.41437687277454355,-3.183758879794986,0.16999420171804272
20,1.934006857131939,8.387817376208012,0.3507016951786438,-3.09094772458997,0.9796879389814921
21,2.1017632046560992,8.271605044375802,0.2888827406868444,-2.8262339458700865,1.9522067789514594
22,2.2671953055436154,8.037534597634888,0.23235806176944265,-2.4059219822717672,2.7891127444246147
23,2.4279459974963133,7.69384039634551,0.1842396221240073,-1.8365350651690706,1.236442434258682
24,2.5818228054232235,7.533771750702206,0.1475089208206259,-1.5466351101096953,1.4292739030539345
25,2.7324982404372675,7.34551096820233,0.11657621861843198,-1.2241001058247962,0.6495149849292029
26,2.879408459801314,7.430861287589207,0.09209421650193605,-1.317060803933984,0.7696739549726589
27,3.0280256855530983,7.5315111882805565,0.06575300042325638,-1.4403584296485374,0.019924237411457404
28,3.1786559093187092,7.528101448367995,0.03694583183028563,-1.415937416792943,0.7073738531272536
29,3.329217938286069,7.435190700136242,0.008627083494426768,-1.2658067970060503,0.2103877047773445
30,3.477921752288794,7.462901659792274,-0.016689052445694238,-1.3048353585905892,1.6788319271023309
31,3.6271797854846395,7.241890139006067,-0.042785759617506025,-0.9782705978325283,0.5938405423298594
32,3.772017588264761,7.16197944880068,-0.062351171574156594,-0.8710894362199155,1.3569654385372505
33,3.9152571772407745,6.977006015607672,-0.0797729602985549,-0.612487817395988,1.071104042544891
34,4.054797297552928,6.8278127942859985,-0.09202271664647467,-0.41283805960707365,0.6856821868706677
35,4.191353553438648,6.730925441706404,-0.10027947783861614,-0.2951384521813555,2.0208835350604626
36,4.325972062272776,6.439061950839388,-0.10618224688224324,0.11102462009879782,0.07859440190224087
37,4.454753301289564,6.42868169761561,-0.10396175448026729,0.09534835460337582,1.5849916551540892
38,4.583326935241876,6.189973700150592,-0.10205478738819977,0.4209673896019444,1.3123002891379285
39,4.707126409244888,5.985365965075184,-0.09363543959616089,0.6963300576067992,0.40977613222117454
